Price,Car Name,Region,Condition,Mileage,Year,Color,Brand,Log_Price
25725000.0,Toyota Corolla,Lagos State,Local Used,123025.0,2021,White,Toyota,17.062973878557077
14726250.0,Hyundai Sonata,Abuja (FCT),Foreign Used,109779.0,2016,Red,Hyundai,16.505142241448414
12600000.0,Honda Ridgeline,Abuja (FCT),Foreign Used,325325.0,2009,Black,Honda,16.349207451286784
2912000.0,Honda Civic,Abuja (FCT),Local Used,172058.0,2004,Red,Honda,14.884351031705247
468000000.0,Lexus LX,Abuja (FCT),Foreign Used,3320.0,2023,Black,Lexus,19.963978856018674
22575000.0,Lexus ES,Lagos State,Foreign Used,205124.0,2015,Silver,Lexus,16.93235370156411
12480000.0,Toyota Camry,Abuja (FCT),Local Used,238434.0,2012,White,Toyota,16.33963800103376
4725000.0,Kia Cadenza,Lagos State,Local Used,111801.0,2012,Gray,Kia,15.368378330550168
4725000.0,Toyota Matrix,Lagos State,Local Used,272303.0,2003,Silver,Toyota,15.368378330550168
4725000.0,Honda Accord,Rivers State,Local Used,82728.0,2008,Black,Honda,15.368378330550168
15750000.0,Hyundai Tucson,Kaduna State,Foreign Used,188325.0,2013,Brown,Hyundai,16.572350986727976
8400000.0,Volkswagen Routan SEL Premium,Lagos State,Foreign Used,127626.0,2011,Purple,Volkswagen,15.943742382861153
4746000.0,Toyota 4-Runner,Lagos State,Local Used,199917.0,2004,Blue,Toyota,15.372812926681574
5670000.0,Ford Edge,Lagos State,Local Used,161142.0,2014,Black,Ford,15.550699852070762
5460000.0,Ford Explorer,Lagos State,Local Used,299002.0,2008,Black,Ford,15.512959530871253
18720000.0,Mercedes-Benz GLK-Class,Imo State,Foreign Used,275094.0,2012,Black,Mercedes-Benz,16.74510308243252
18720000.0,Ford F-150,Lagos State,Local Used,113368.0,2012,White,Ford,16.74510308243252
78750000.0,BMW X6,Lagos State,Foreign Used,76230.0,2016,Blue,BMW,18.181788848368427
14175000.0,Toyota Venza,Edo State,Local Used,80427.0,2013,Blue,Toyota,16.466990478124824
18375000.0,Mercedes-Benz GLK-Class,Imo State,Foreign Used,249528.0,2009,Gold,Mercedes-Benz,16.726501657484942
5720000.0,Mercedes-Benz C230,Abuja (FCT),Local Used,197457.0,2007,Silver,Mercedes-Benz,15.55947953818114
2912000.0,Toyota Camry,Lagos State,Local Used,,2000,Gold,Toyota,14.884351031705247
5200000.0,Toyota Matrix,Rivers State,Local Used,183364.0,2005,Blue,Toyota,15.46416937585933
6825000.0,Land Rover Range Rover Sport,Abuja (FCT),Local Used,230208.0,2009,White,Land,15.736103045555433
27615000.0,Toyota Land Cruiser Prado,Lagos State,Local Used,144421.0,2012,Black,Toyota,17.133869697529626
17850000.0,Toyota Highlander,Lagos State,Foreign Used,145106.0,2013,Black,Toyota,16.69751412221233
4410000.0,Toyota Highlander,Ogun State,Local Used,202424.0,2003,Black,Toyota,15.299385474180372
10027500.0,Mercedes-Benz E350,Lagos State,Local Used,81362.0,2010,Black,Mercedes-Benz,16.120841976352093
2835000.0,Toyota Avalon,Oyo State,Local Used,314600.0,2004,Brown,Toyota,14.857552847877614
26250000.0,Mercedes-Benz M Class,Lagos State,Foreign Used,261108.0,2012,Silver,Mercedes-Benz,17.083176585097142
5145000.0,Toyota Sienna,Lagos State,Local Used,95823.0,2004,Red,Toyota,15.453536121613727
19950000.0,Toyota Avalon,Lagos State,Foreign Used,282764.0,2013,Gray,Toyota,16.80873975142546
7592000.0,Toyota 4-Runner,Abuja (FCT),Local Used,259792.0,2007,Gray,Toyota,15.84260575098949
5250000.0,Lexus ES,Edo State,Local Used,225125.0,2004,Silver,Lexus,15.473738825043979
14700000.0,Toyota Camry,Lagos State,Foreign Used,162346.0,2014,Silver,Toyota,16.503358119776173
3045000.0,Nissan Almera,Oyo State,Local Used,135189.0,2003,Blue,Nissan,14.929011787533305
5250000.0,Volkswagen Passat,Abuja (FCT),Local Used,115068.0,2010,Silver,Volkswagen,15.473738825043979
3276000.0,Mazda 3,Lagos State,Local Used,405354.0,2008,Black,Mazda,15.002134029205354
40950000.0,Mercedes-Benz GLS-Class,Lagos State,Local Used,70250.0,2017,White,Mercedes-Benz,17.527862392683375
7875000.0,Lexus RX 350,Rivers State,Local Used,219088.0,2008,Black,Lexus,15.87920386966009
12500000.0,Mercedes-Benz E350,Abuja (FCT),Local Used,232321.0,2012,Blue,Mercedes-Benz,16.341239282272525
13650000.0,Toyota Venza,Lagos State,Local Used,97346.0,2012,White,Toyota,16.429250152855314
13520000.0,Toyota Venza AWD,Imo State,Local Used,168266.0,2010,Green,Toyota,16.419680702543587
15750000.0,Toyota Venza,Abuja (FCT),Local Used,220601.0,2015,Black,Toyota,16.572350986727976
9450000.0,Lexus GX,Lagos State,Local Used,188160.0,2006,Black,Lexus,16.061525405290027
6090000.0,Honda City,Abuja (FCT),Local Used,244641.0,2009,Gray,Honda,15.622158803889679
3640000.0,Toyota Sienna LE,Akwa Ibom State,Local Used,163881.0,2002,Silver,Toyota,15.10749451433816
4305000.0,Toyota Previa 2.4 GL,Lagos State,Local Used,216003.0,1993,Gray,Toyota,15.275287928131977
9360000.0,Toyota Highlander,Abuja (FCT),Local Used,264647.0,2007,Silver,Toyota,16.051955955291376
15750000.0,Land Rover Range Rover Sport HSE 4x4 (5.0L 8cyl 6A),Lagos State,Local Used,327677.0,2010,Black,Land,16.572350986727976
16640000.0,Mercedes-Benz M Class ML 350 4Matic,Lagos State,Local Used,144969.0,2011,White,Mercedes-Benz,16.627320053453488
3640000.0,Toyota RAV4,Oyo State,Local Used,169757.0,2001,White,Toyota,15.10749451433816
3150000.0,Hyundai Santa Fe,Lagos State,Local Used,210648.0,2002,Silver,Hyundai,14.962913328262083
9360000.0,Toyota Corolla,Akwa Ibom State,Local Used,106157.0,2010,Gray,Toyota,16.051955955291376
4725000.0,Hyundai Santa Fe,Rivers State,Local Used,283516.0,2007,Black,Hyundai,15.368378330550168
6300000.0,Toyota 4-Runner,Oyo State,Foreign Used,190378.0,2004,Blue,Toyota,15.656060350091908
4461450.0,Honda Accord,Abuja (FCT),Local Used,233735.0,2008,Black,Honda,15.31098460740873
11025000.0,Lexus RX 350,Lagos State,Foreign Used,472009.0,2008,Gray,Lexus,16.21567607000013
7280000.0,Toyota Camry,Lagos State,Local Used,453816.0,2007,Silver,Toyota,15.800641557535496
6240000.0,Toyota Corolla,Abuja (FCT),Local Used,315940.0,2006,Red,Toyota,15.646490900602007
14910000.0,Honda Accord,Lagos State,Foreign Used,93628.0,2015,White,Honda,16.517542753809998
5775000.0,Mazda CX-9,Lagos State,Local Used,126770.0,2008,Gray,Mazda,15.56904898753229
7035000.0,Toyota Matrix,Oyo State,Local Used,89733.0,2009,Gray,Toyota,15.766408390677027
16800000.0,Lexus RX 350,Abuja (FCT),Local Used,285175.0,2010,Black,Lexus,16.636889503897294
52500000.0,Mercedes-Benz E200,Lagos State,Local Used,52710.0,2020,Black,Mercedes-Benz,17.77632374660947
3948000.0,Toyota Corolla,Lagos State,Local Used,75927.0,2003,Gold,Toyota,15.188719932828283
5775000.0,Kia Sorento,Rivers State,Local Used,151999.0,2003,Black,Kia,15.56904898753229
14560000.0,Toyota Sienna,Lagos State,Local Used,146647.0,2013,Red,Toyota,16.49378866941413
13650000.0,Ford Explorer,Lagos State,Local Used,149016.0,2016,Silver,Ford,16.429250152855314
8320000.0,Toyota Sienna,Lagos State,Local Used,134804.0,2006,Brown,Toyota,15.934172932989691
5250000.0,Hyundai Elantra,Abuja (FCT),Local Used,322456.0,2009,Blue,Hyundai,15.473738825043979
8925000.0,Kia Optima,Lagos State,Foreign Used,251343.0,2011,Silver,Kia,16.004366997674786
9187500.0,Toyota Camry,Lagos State,Local Used,349253.0,2013,Black,Toyota,16.03335453134676
17160000.0,Toyota Corolla,Lagos State,Foreign Used,71055.0,2016,Red,Toyota,16.658091710299146
5565000.0,Toyota Sienna,Lagos State,Local Used,132415.0,2007,Blue,Toyota,15.532007722386284
8400000.0,Mercedes-Benz SL-Class,Abuja (FCT),Local Used,29999.0,2003,Gold,Mercedes-Benz,15.943742382861153
3360000.0,Honda Pilot,Lagos State,Local Used,246863.0,2006,Gold,Honda,15.02745182955839
7800000.0,Toyota Camry,Abuja (FCT),Local Used,46324.0,2007,Gold,Toyota,15.869634419864939
4042500.0,Mercedes-Benz C180,Abuja (FCT),Local Used,357466.0,2002,Black,Mercedes-Benz,15.212374117805044
7875000.0,Hyundai Sonata,Lagos State,Local Used,172894.0,2013,Red,Hyundai,15.87920386966009
24150000.0,Mercedes-Benz CLA-Class,Abuja (FCT),Foreign Used,63410.0,2018,Blue,Mercedes-Benz,16.99979497947072
36750000.0,BMW 328i,Abuja (FCT),Foreign Used,219480.0,2016,White,BMW,17.419648810834005
105000000.0,Ford F-150,Lagos State,Foreign Used,756.0,2023,Black,Ford,18.469470917645605
4672500.0,Kia Sorento EX,Lagos State,Local Used,172442.0,2011,Red,Kia,15.357205032330024
5720000.0,Toyota Avalon,Rivers State,Local Used,92846.0,2005,Blue,Toyota,15.55947953818114
9360000.0,Lexus GX,Lagos State,Local Used,109777.0,2005,Gray,Lexus,16.051955955291376
50925000.0,Lexus GX,Lagos State,Local Used,55009.0,2018,Black,Lexus,17.745864539713864
7280000.0,Toyota 4-Runner,Abuja (FCT),Local Used,171714.0,2005,Gray,Toyota,15.800641557535496
3536000.0,Honda Accord,Abuja (FCT),Local Used,208234.0,2006,Black,Honda,15.07850698554506
3120000.0,Honda Accord,Lagos State,Local Used,219896.0,2005,Silver,Honda,14.953343880298434
13520000.0,Mercedes-Benz GLK-Class,Abuja (FCT),Local Used,276967.0,2010,White,Mercedes-Benz,16.419680702543587
6240000.0,Toyota Sienna,Lagos State,Local Used,311527.0,2003,Silver,Toyota,15.646490900602007
11550000.0,Volkswagen CC,Lagos State,Local Used,150210.0,2013,Black,Volkswagen,16.26219608151216
11440000.0,Mercedes-Benz E350,Oyo State,Local Used,149866.0,2011,Gray,Mercedes-Benz,16.25262663132851
2835000.0,Nissan Xterra,Rivers State,Local Used,176496.0,2004,Gray,Nissan,14.857552847877614
30160000.0,Acura MDX,Imo State,Local Used,231183.0,2014,Burgandy,Acura,17.22202713426053
10400000.0,Mercedes-Benz C300,Abuja (FCT),Local Used,201870.0,2008,Purple,Mercedes-Benz,16.15731646026544
19760000.0,Toyota Venza,Lagos State,Local Used,159593.0,2015,White,Toyota,16.79917030089128
4725000.0,Toyota Corolla LE,Abuja (FCT),Local Used,385934.0,2006,Black,Toyota,15.368378330550168
41600000.0,Toyota Land Cruiser,Abuja (FCT),Local Used,218046.0,2012,Black,Toyota,17.543610749269952
26000000.0,Toyota Highlander,Oyo State,Local Used,88235.0,2014,Blue,Toyota,17.073607134447293
3528000.0,Honda Civic,Lagos State,Local Used,498797.0,2007,Black,Honda,15.07624197955549
6552000.0,Lexus ES,Lagos State,Local Used,190871.0,2004,Silver,Lexus,15.695281057140182
28080000.0,Toyota 4-Runner,Oyo State,Local Used,81147.0,2014,Black,Toyota,17.15056817273442
3150000.0,Lexus RX 300,Lagos State,Local Used,324422.0,2001,Gold,Lexus,14.962913328262083
2730000.0,Honda City,Lagos State,Local Used,127370.0,2008,Silver,Honda,14.819812533461441
7350000.0,Honda Pilot,Lagos State,Local Used,94119.0,2010,Black,Honda,15.810211007243431
31200000.0,Mercedes-Benz GL-Class,Oyo State,Local Used,82680.0,2014,Blue,Mercedes-Benz,17.25592868483099
5775000.0,Acura MDX,Oyo State,Local Used,184111.0,2008,Burgandy,Acura,15.56904898753229
6825000.0,Mercedes-Benz C350,Delta State,Local Used,332055.0,2008,White,Mercedes-Benz,15.736103045555433
8320000.0,Mercedes-Benz C300,Abuja (FCT),Local Used,252577.0,2009,Silver,Mercedes-Benz,15.934172932989691
29120000.0,Ford Edge,Abia State,Foreign Used,181461.0,2017,Black,Ford,17.18693581563342
34840000.0,Toyota Highlander,Lagos State,Foreign Used,68823.0,2016,Blue,Toyota,17.366276738651216
5408000.0,Toyota Camry,Rivers State,Local Used,416522.0,2002,Black,Toyota,15.503390081616162
3601500.0,Toyota Corolla,Lagos State,Local Used,294957.0,2003,Black,Toyota,15.0968612609736
3675000.0,Mercedes-Benz C180,Rivers State,Foreign Used,75567.0,2002,Silver,Mercedes-Benz,15.11706396273788
16800000.0,Toyota Corolla,Lagos State,Foreign Used,133787.0,2017,Red,Toyota,16.636889503897294
4620000.0,Toyota Highlander,Lagos State,Local Used,150525.0,2004,Brown,Toyota,15.345905479508113
3120000.0,Toyota Camry,Abuja (FCT),Local Used,256003.0,2000,Gray,Toyota,14.953343880298434
6240000.0,Lexus ES,Abuja (FCT),Local Used,170199.0,2002,Gray,Lexus,15.646490900602007
6825000.0,Jeep Cherokee,Abuja (FCT),Local Used,293768.0,2004,Silver,Jeep,15.736103045555433
4725000.0,Toyota Sienna,Edo State,Local Used,211222.0,2005,Blue,Toyota,15.368378330550168
5985000.0,Toyota Corolla,Enugu State,Local Used,279715.0,2009,Black,Toyota,15.604767064058574
11960000.0,Toyota Camry,Lagos State,Foreign Used,105335.0,2011,Silver,Toyota,16.297078390098797
26000000.0,Lexus RX 350,Abuja (FCT),Local Used,94719.0,2013,Black,Lexus,17.073607134447293
4935000.0,Mitsubishi Outlander 3.0,Lagos State,Local Used,414047.0,2007,Black,Mitsubishi,15.411863433483942
27300000.0,Lexus ES,Abuja (FCT),Local Used,9535.0,2016,Black,Lexus,17.122397296785223
7280000.0,Toyota Camry,Lagos State,Local Used,173028.0,2009,Orange,Toyota,15.800641557535496
3696000.0,Nissan Pathfinder,Lagos State,Local Used,623467.0,1998,Gray,Nissan,15.122761982306445
7560000.0,Mercedes-Benz C300,Lagos State,Local Used,167661.0,2008,White,Mercedes-Benz,15.83838188043084
7800000.0,Toyota Camry,Lagos State,Foreign Used,120761.0,2002,White,Toyota,15.869634419864939
8925000.0,Mercedes-Benz C250,Abuja (FCT),Local Used,166232.0,2014,Gray,Mercedes-Benz,16.004366997674786
12495000.0,Mercedes-Benz E350,Lagos State,Foreign Used,61986.0,2012,White,Mercedes-Benz,16.3408392022832
5250000.0,Toyota Corolla,Lagos State,Local Used,412580.0,2009,Black,Toyota,15.473738825043979
6240000.0,Honda Accord,Lagos State,Local Used,207059.0,2008,Silver,Honda,15.646490900602007
9450000.0,Toyota Sienna,Edo State,Local Used,243933.0,2012,Black,Toyota,16.061525405290027
6300000.0,Toyota Camry,Ondo State,Local Used,285915.0,2007,Gray,Toyota,15.656060350091908
10400000.0,Toyota Sienna LE 4WD,Abuja (FCT),Foreign Used,416979.0,2007,Silver,Toyota,16.15731646026544
20800000.0,Mercedes-Benz GLK-Class,Lagos State,Foreign Used,272879.0,2010,Black,Mercedes-Benz,16.85046359274847
19240000.0,Lexus RX,Lagos State,Local Used,200137.0,2011,Black,Lexus,16.772502055176883
93712500.0,Mercedes-Benz GLE-Class GLE 350,Lagos State,Foreign Used,126344.0,2021,Black,Mercedes-Benz,18.355742153464387
21000000.0,Mercedes-Benz E350,Abuja (FCT),Foreign Used,149385.0,2014,Black,Mercedes-Benz,16.860033043306743
15600000.0,Mercedes-Benz GLK-Class 350 4MATIC,Abuja (FCT),Local Used,232853.0,2010,Black,Mercedes-Benz,16.562781536322326
14144000.0,Toyota Camry,Abuja (FCT),Local Used,131000.0,2016,Black,Toyota,16.464801134560915
6825000.0,Hyundai Elantra,Rivers State,Local Used,107138.0,2014,Black,Hyundai,15.736103045555433
4200000.0,Honda Accord,Abuja (FCT),Foreign Used,111433.0,2006,Gray,Honda,15.250595321348806
5880000.0,Honda Ridgeline,Lagos State,Local Used,162694.0,2006,Silver,Honda,15.587067489942822
4200000.0,Nissan Xterra,Rivers State,Local Used,287138.0,2000,Silver,Nissan,15.250595321348806
25050000.0,Mercedes-Benz GLK-Class,Lagos State,Foreign Used,294988.0,2015,White,Mercedes-Benz,17.036384425415307
6300000.0,Hyundai Sonata,Abuja (FCT),Local Used,236180.0,2011,Blue,Hyundai,15.656060350091908
5845875.0,Ford Edge,Lagos State,Local Used,84682.0,2011,Black,Ford,15.581247013343868
1890000.0,Hyundai Elantra,Oyo State,Local Used,244581.0,2008,Blue,Hyundai,14.452087916136215
18375000.0,Mercedes-Benz GL-Class,Abuja (FCT),Local Used,70857.0,2013,Silver,Mercedes-Benz,16.726501657484942
21000000.0,Hyundai Santa Fe SE AWD,Lagos State,Local Used,93779.0,2018,Gray,Hyundai,16.860033043306743
9450000.0,Mercedes-Benz E350,Abuja (FCT),Local Used,351735.0,2012,White,Mercedes-Benz,16.061525405290027
5200000.0,Toyota Corolla,Ogun State,Local Used,204400.0,2005,Black,Toyota,15.46416937585933
87210375.0,Mercedes-Benz GLE-Class GLE 350,Lagos State,Foreign Used,134563.0,2020,Gray,Mercedes-Benz,18.283833872626047
14976000.0,Toyota Venza,Ogun State,Local Used,195035.0,2013,Gold,Toyota,16.521959544473013
21000000.0,Lincoln MKZ,Abuja (FCT),Local Used,177560.0,2016,Red,Lincoln,16.860033043306743
2625000.0,Acura MDX,Rivers State,Local Used,54856.0,2006,Gray,Acura,14.78059183496017
5460000.0,Toyota Camry,Edo State,Local Used,164884.0,2007,Gray,Toyota,15.512959530871253
9450000.0,Lexus GX,Delta State,Local Used,198182.0,2006,Blue,Lexus,16.061525405290027
14700000.0,Honda City,Lagos State,Local Used,40803.0,2019,Black,Honda,16.503358119776173
4200000.0,Toyota Avalon,Delta State,Local Used,,2001,Black,Toyota,15.250595321348806
20800000.0,Lexus RX 350,Rivers State,Local Used,93428.0,2014,Black,Lexus,16.85046359274847
4200000.0,Honda Odyssey 3.0 2WD,Lagos State,Foreign Used,,2000,Gray,Honda,15.250595321348806
28080000.0,Toyota Tacoma,Akwa Ibom State,Foreign Used,168187.0,2015,Gray,Toyota,17.15056817273442
3675000.0,Mitsubishi Endeavor,Lagos State,Local Used,284975.0,2004,Silver,Mitsubishi,15.11706396273788
3885000.0,Honda Accord,Abuja (FCT),Local Used,176945.0,2008,Black,Honda,15.172633799184108
4620000.0,Toyota Corolla,Lagos State,Local Used,390105.0,2007,Silver,Toyota,15.345905479508113
9450000.0,Ford Escape,Lagos State,Local Used,169696.0,2013,White,Ford,16.061525405290027
12480000.0,Toyota Sienna,Lagos State,Local Used,342779.0,2011,Red,Toyota,16.33963800103376
4680000.0,Toyota Camry,Ondo State,Local Used,349312.0,2002,Gold,Toyota,15.35880888156902
5040000.0,Toyota Avalon,Abuja (FCT),Local Used,175011.0,2006,Black,Toyota,15.43291683846023
4200000.0,Toyota Corolla,Lagos State,Local Used,208430.0,2008,Gray,Toyota,15.250595321348806
2940000.0,Honda CR-V 2.0i ES Automatic,Lagos State,Local Used,290002.0,2003,Silver,Honda,14.89392047945086
8112000.0,Ford Edge,Enugu State,Local Used,107072.0,2013,Brown,Ford,15.908855128087255
4725000.0,Acura MDX,Edo State,Local Used,195150.0,2008,Burgandy,Acura,15.368378330550168
18720000.0,Lexus RX 350,Lagos State,Foreign Used,247279.0,2009,Blue,Lexus,16.74510308243252
4462500.0,Toyota Avalon,Abuja (FCT),Local Used,205008.0,2007,Blue,Toyota,15.311219929159641
8320000.0,Toyota Camry,Lagos State,Local Used,169762.0,2010,Black,Toyota,15.934172932989691
4935000.0,Volkswagen Tiguan,Abuja (FCT),Local Used,96993.0,2011,Black,Volkswagen,15.411863433483942
12075000.0,Toyota Highlander,Oyo State,Local Used,169220.0,2010,Gray,Toyota,16.306647840318643
4725000.0,Toyota Corolla,Abuja (FCT),Local Used,259069.0,2005,Silver,Toyota,15.368378330550168
3640000.0,Peugeot 406,Abuja (FCT),Local Used,278135.0,2003,Blue,Peugeot,15.10749451433816
3045000.0,Honda Accord,Lagos State,Local Used,212741.0,2006,Gold,Honda,14.929011787533305
478400000.0,Mercedes-Benz G-Class G 63 AMG,Lagos State,Foreign Used,25034.0,2021,White,Mercedes-Benz,19.985957762690997
15225000.0,Nissan Altima,Lagos State,Foreign Used,76319.0,2018,Black,Nissan,16.538449437241677
2300000.0,Honda Accord,Rivers State,Local Used,360701.0,2000,Gold,Honda,14.648420115681892
6240000.0,Toyota Sienna,Abuja (FCT),Local Used,456270.0,2001,Burgandy,Toyota,15.646490900602007
13650000.0,Toyota Tacoma,Lagos State,Foreign Used,274664.0,2007,Gold,Toyota,16.429250152855314
11550000.0,Mercedes-Benz G-Class Base G 55 AMG 4x4,Lagos State,Local Used,,2011,Black,Mercedes-Benz,16.26219608151216
5880000.0,Toyota Corolla,Ondo State,Local Used,160893.0,2008,Gray,Toyota,15.587067489942822
6240000.0,Ford Edge,Lagos State,Local Used,219134.0,2010,Black,Ford,15.646490900602007
3432000.0,Peugeot 206,Abuja (FCT),Local Used,239116.0,2004,Blue,Peugeot,15.048654030965238
19858125.0,Mercedes-Benz GLA 250,Lagos State,Local Used,31419.0,2015,Beige,Mercedes-Benz,16.8041238516054
42000000.0,Nissan Patrol,Lagos State,Local Used,42038.0,2019,Gray,Nissan,17.553180200057167
6300000.0,Toyota RAV4,Rivers State,Local Used,20842.0,2007,Gray,Toyota,15.656060350091908
18900000.0,Toyota Venza,Lagos State,Foreign Used,93083.0,2010,Black,Toyota,16.75467253293992
6240000.0,Toyota Sienna,Edo State,Local Used,141293.0,2006,Gold,Toyota,15.646490900602007
6090000.0,Mercedes-Benz C300,Lagos State,Local Used,278154.0,2011,White,Mercedes-Benz,15.622158803889679
6448000.0,Toyota Avalon,Lagos State,Local Used,239426.0,2008,Brown,Toyota,15.679280718255438
24960000.0,Mercedes-Benz E350,Lagos State,Foreign Used,275238.0,2015,Black,Mercedes-Benz,17.0327851415296
12075000.0,Toyota Venza,Lagos State,Local Used,32227.0,2009,Black,Toyota,16.306647840318643
12600000.0,Honda Odyssey,Abuja (FCT),Local Used,105762.0,2015,Gray,Honda,16.349207451286784
6760000.0,Lexus GS,Oyo State,Local Used,191891.0,2007,Black,Lexus,15.72653359594813
14560000.0,Toyota Corolla,Abuja (FCT),Local Used,63521.0,2015,Gray,Toyota,16.49378866941413
5565000.0,Nissan Armada,Abia State,Local Used,261582.0,2004,Gray,Nissan,15.532007722386284
3200000.0,Nissan Sentra 2.0,Lagos State,Local Used,104636.0,2012,Black,Nissan,14.978661680269905
